ParticipantID,TrialNo,TrialID,Layout,Difficulty,AnswerAccuracy,Card1SeenTime,Card2SeenTime,Card3SeenTime,Card4SeenTime,Card5SeenTime,Card1SelectTime,Card2SelectTime,Card3SelectTime,Card4SelectTime,Card5SelectTime
2,3,1,Full Circle,5,2,0.8444203,3.09874,4.842659,6.642039,8.207774,2.199157,4.318231,5.951295,7.385794,9.040674
2,4,2,Flat,5,2,0.855341,1.210671,2.054683,2.164537,2.231273,4.520393,5.530947,7.530262,10.07344,11.67307
2,5,3,Full Circle,5,2,0.633222,2.299113,4.409119,7.541116,9.472655,2.210301,3.80976,5.708581,10.51754,11.92816
2,6,4,Flat,5,3,0.9668258,1.044164,5.497807,5.764328,5.964375,3.354833,4.131847,7.430228,9.58468,11.11761
2,7,5,Full Circle,5,4,0.6662595,3.054137,7.21901,10.32861,12.39423,2.243278,4.342465,8.139729,11.35037,13.38287
2,8,6,Flat,5,2,0.01743462,1.046905,1.19142,6.655512,7.388813,3.601377,4.778744,7.033327,8.697078,10.82031
2,9,7,Full Circle,5,2,0.01657167,1.244102,4.86463,7.441544,13.23901,2.164587,3.69851,5.895451,8.251971,14.22713
2,10,8,Flat,5,2,0.8774689,1.044028,1.155142,7.385822,11.92799,3.96515,5.57567,8.529679,10.27327,14.12704
2,11,9,Full Circle,5,2,0.8887623,3.34344,6.308806,8.218803,10.58414,2.386949,4.353935,6.985802,9.007106,11.7282
2,12,10,Flat,5,1,0.0177997,0.9664837,1.010841,7.439449,7.661621,3.76567,5.309271,9.029516,11.81719,14.0828
2,13,11,Full Circle,5,2,1.921561,4.198107,7.385671,9.140391,11.26184,3.254477,6.319518,8.474125,10.41775,12.48336
2,14,12,Flat,5,3,1.010557,1.121446,6.297088,6.408222,6.463568,3.975821,5.075637,8.962578,10.15077,11.37241
2,15,13,Full Circle,5,2,0.02128361,1.609146,2.066138,6.68593,9.451391,2.776618,4.209323,5.953208,7.796755,10.39557
2,16,14,Flat,5,2,0.9106966,0.9885625,7.330389,7.552302,7.641267,3.709479,4.897954,9.540261,11.39501,13.04984
2,17,15,Full Circle,5,0,0.02096762,3.576426,6.597135,11.21728,13.73845,2.420312,5.131151,7.663496,12.38339,14.57086
2,18,16,Flat,5,2,0.889141,1.022098,8.296432,8.551787,13.13855,3.831861,6.730417,10.26227,13.50348,15.40421
2,19,17,Full Circle,5,3,0.9663744,3.609932,6.197564,9.506928,9.640335,2.444028,4.807428,7.530168,10.79559,11.71708
2,20,18,Flat,5,3,1.277282,1.277282,7.263874,10.11788,10.27331,4.087108,4.253724,5.553255,9.018317,12.68332
