ParticipantID,TrialNo,TrialID,Layout,Difficulty,AnswerAccuracy,Card1SeenTime,Card2SeenTime,Card3SeenTime,Card4SeenTime,Card5SeenTime,Card1SelectTime,Card2SelectTime,Card3SelectTime,Card4SelectTime,Card5SelectTime
3,3,1,Flat,5,1,0.6649562,1.122177,1.243952,8.263441,8.340853,3.62078,5.731425,7.752368,10.79524,13.06101
3,4,2,Full Circle,5,2,0.8551798,9.428882,13.28272,14.11567,15.08108,4.075312,10.62869,13.74904,14.8355,15.68144
3,5,3,Flat,5,4,0.822739,2.253667,2.287443,6.597428,8.718728,4.79805,6.197472,12.89445,14.26053,15.67179
3,6,4,Full Circle,5,3,0.4615779,1.288514,8.996016,10.6847,14.1945,4.729505,8.562915,9.873485,11.24918,15.37107
3,7,5,Flat,5,5,0.02382659,0.2203237,0.7798647,0.8798445,9.385756,3.534423,4.97796,8.720059,11.9637,14.37376
3,8,6,Full Circle,5,0,0.021879,0.5630016,5.474976,11.05034,13.91692,4.153563,6.574618,10.12839,11.53915,14.34982
3,9,7,Flat,5,4,0.02883045,0.7441011,0.8662544,5.730961,5.808562,3.809366,5.120241,8.781926,11.93954,15.20449
3,10,8,Full Circle,5,3,0.3063022,0.7560622,9.440185,12.45018,19.56904,3.520772,6.685911,10.26077,13.08317,20.55774
3,11,9,Flat,5,4,0.02300983,0.8113125,0.8339534,5.064608,5.220118,3.121305,3.809988,9.029418,13.42743,14.48244
3,12,10,Full Circle,5,4,0.03349138,0.6444821,7.664179,9.607885,13.80618,6.209662,8.086603,9.885549,13.33979,14.39447
3,13,11,Flat,5,2,0.8668047,0.9553937,6.230501,6.330651,6.363997,3.750282,4.564618,9.306124,10.59455,11.3284
3,14,12,Full Circle,5,0,1.56504,5.862878,9.706114,10.97242,12.11612,4.197337,6.974251,10.38246,11.53871,12.86012
3,15,13,Flat,5,2,0.938546,1.006648,5.562173,5.617551,5.639666,3.720265,4.531123,9.06873,11.3724,12.58293
3,16,14,Full Circle,5,2,0.02400046,6.030243,8.651881,10.8618,13.67169,5.416852,6.852674,11.86149,14.58233,14.71564
3,17,15,Flat,5,2,0.02508317,0.9666393,1.066573,5.73095,6.019862,3.543388,3.698435,4.753879,5.04215,8.785024
3,18,16,Full Circle,5,4,0.02248179,1.143791,6.008423,8.018657,10.49454,3.30948,4.739101,6.830228,8.373682,11.42823
3,19,17,Flat,5,3,0.8935183,0.9051432,5.569106,5.769025,5.880097,3.581095,4.292416,9.023271,13.04349,14.29847
3,20,18,Full Circle,5,3,5.397568,7.496941,8.551817,9.372866,11.00686,5.964296,8.118661,9.262535,10.39566,11.59564
